date,control point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,HKD2CNY,平均温度(°F),平均风速(knots),降水量(in)
2/2/2020,Lok Ma Chau Spur Line,Departure,9832,2902,209,12943,1.1197,62.7,3.1,0
2/2/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,5108,487,804,6399,1.1197,62.7,3.1,0
2/2/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,3165,649,1270,5084,1.1197,62.7,3.1,0
2/2/2020,Lok Ma Chau,Arrival,10954,1272,254,12480,1.1197,62.7,3.1,0
2/2/2020,Lok Ma Chau,Departure,4362,1820,234,6416,1.1197,62.7,3.1,0
2/2/2020,Man Kam To,Arrival,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,Man Kam To,Departure,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,Sha Tau Kok,Departure,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,Shenzhen Bay,Arrival,11706,2253,606,14565,1.1197,62.7,3.1,0
2/2/2020,Shenzhen Bay,Departure,2968,3130,454,6552,1.1197,62.7,3.1,0
2/2/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,China Ferry Terminal,Departure,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,Harbour Control,Arrival,0,0,184,184,1.1197,62.7,3.1,0
2/2/2020,Harbour Control,Departure,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,Kai Tak Cruise Terminal,Arrival,1637,58,53,1748,1.1197,62.7,3.1,0
2/2/2020,Kai Tak Cruise Terminal,Departure,2172,22,241,2435,1.1197,62.7,3.1,0
2/2/2020,Macau Ferry Terminal,Arrival,3057,98,369,3524,1.1197,62.7,3.1,0
2/2/2020,Macau Ferry Terminal,Departure,2697,110,486,3293,1.1197,62.7,3.1,0
2/2/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1197,62.7,3.1,0
2/2/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1197,62.7,3.1,0
2/3/2020,Airport,Arrival,41208,6996,3846,52050,1.1062,64.2,3.8,0
2/3/2020,Airport,Departure,21704,3596,5428,30728,1.1062,64.2,3.8,0
2/3/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Hung Hom,Arrival,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Hung Hom,Departure,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Lo Wu,Arrival,27196,1873,368,29437,1.1062,64.2,3.8,0
2/3/2020,Lo Wu,Departure,14938,3078,320,18336,1.1062,64.2,3.8,0
2/3/2020,Lok Ma Chau Spur Line,Arrival,17037,1038,242,18317,1.1062,64.2,3.8,0
2/3/2020,Lok Ma Chau Spur Line,Departure,10113,1815,205,12133,1.1062,64.2,3.8,0
2/3/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,3595,358,674,4627,1.1062,64.2,3.8,0
2/3/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,3023,723,849,4595,1.1062,64.2,3.8,0
2/3/2020,Lok Ma Chau,Arrival,9823,1206,281,11310,1.1062,64.2,3.8,0
2/3/2020,Lok Ma Chau,Departure,5461,2150,190,7801,1.1062,64.2,3.8,0
2/3/2020,Man Kam To,Arrival,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Man Kam To,Departure,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Sha Tau Kok,Departure,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Shenzhen Bay,Arrival,8284,1871,504,10659,1.1062,64.2,3.8,0
2/3/2020,Shenzhen Bay,Departure,3960,3754,486,8200,1.1062,64.2,3.8,0
2/3/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,China Ferry Terminal,Departure,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Harbour Control,Arrival,0,0,25,25,1.1062,64.2,3.8,0
2/3/2020,Harbour Control,Departure,0,0,29,29,1.1062,64.2,3.8,0
2/3/2020,Kai Tak Cruise Terminal,Arrival,330,22,6,358,1.1062,64.2,3.8,0
2/3/2020,Kai Tak Cruise Terminal,Departure,203,21,4,228,1.1062,64.2,3.8,0
2/3/2020,Macau Ferry Terminal,Arrival,3560,97,564,4221,1.1062,64.2,3.8,0
2/3/2020,Macau Ferry Terminal,Departure,3333,109,589,4031,1.1062,64.2,3.8,0
2/3/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1062,64.2,3.8,0
2/3/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1062,64.2,3.8,0
2/4/2020,Airport,Arrival,31173,6317,3647,41137,1.11,62.4,2.9,0.1
2/4/2020,Airport,Departure,20187,3550,4471,28208,1.11,62.4,2.9,0.1
2/4/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Hung Hom,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Hung Hom,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Lo Wu,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Lo Wu,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,4555,402,1020,5977,1.11,62.4,2.9,0.1
2/4/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,3177,985,1020,5182,1.11,62.4,2.9,0.1
2/4/2020,Lok Ma Chau,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Lok Ma Chau,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Man Kam To,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Man Kam To,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Sha Tau Kok,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Sha Tau Kok,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Shenzhen Bay,Arrival,18852,2771,786,22409,1.11,62.4,2.9,0.1
2/4/2020,Shenzhen Bay,Departure,10838,6731,809,18378,1.11,62.4,2.9,0.1
2/4/2020,China Ferry Terminal,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,China Ferry Terminal,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Harbour Control,Arrival,33,0,30,63,1.11,62.4,2.9,0.1
2/4/2020,Harbour Control,Departure,30,0,33,63,1.11,62.4,2.9,0.1
2/4/2020,Kai Tak Cruise Terminal,Arrival,203,21,2,226,1.11,62.4,2.9,0.1
2/4/2020,Kai Tak Cruise Terminal,Departure,173,10,2,185,1.11,62.4,2.9,0.1
2/4/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.11,62.4,2.9,0.1
2/4/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.11,62.4,2.9,0.1
2/5/2020,Airport,Arrival,24832,6041,3592,34465,1.1133,62.7,3.5,0
2/5/2020,Airport,Departure,22297,2591,4404,29292,1.1133,62.7,3.5,0
2/5/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Hung Hom,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Hung Hom,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Lo Wu,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Lo Wu,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,3172,329,1121,4622,1.1133,62.7,3.5,0
2/5/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,2025,925,885,3835,1.1133,62.7,3.5,0
2/5/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Lok Ma Chau,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Man Kam To,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Man Kam To,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Sha Tau Kok,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Shenzhen Bay,Arrival,16387,2378,714,19479,1.1133,62.7,3.5,0
2/5/2020,Shenzhen Bay,Departure,11893,6359,837,19089,1.1133,62.7,3.5,0
2/5/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,China Ferry Terminal,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Harbour Control,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Harbour Control,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Kai Tak Cruise Terminal,Arrival,175,12,31,218,1.1133,62.7,3.5,0
2/5/2020,Kai Tak Cruise Terminal,Departure,2,2,0,4,1.1133,62.7,3.5,0
2/5/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1133,62.7,3.5,0
2/5/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1133,62.7,3.5,0
2/6/2020,Airport,Arrival,21261,5728,3478,30467,1.1141,63.1,2.6,0
2/6/2020,Airport,Departure,22252,2512,4222,28986,1.1141,63.1,2.6,0
2/6/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Hung Hom,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Hung Hom,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Lo Wu,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Lo Wu,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,4941,468,1188,6597,1.1141,63.1,2.6,0
2/6/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,2608,1068,834,4510,1.1141,63.1,2.6,0
2/6/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Lok Ma Chau,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Man Kam To,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Man Kam To,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Sha Tau Kok,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Shenzhen Bay,Arrival,38920,4813,1220,44953,1.1141,63.1,2.6,0
2/6/2020,Shenzhen Bay,Departure,21360,7071,1197,29628,1.1141,63.1,2.6,0
2/6/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,China Ferry Terminal,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Harbour Control,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Harbour Control,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1141,63.1,2.6,0
2/6/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1141,63.1,2.6,0
2/7/2020,Airport,Arrival,19694,5563,3556,28813,1.1102,64.9,3.2,0
2/7/2020,Airport,Departure,21417,2735,4012,28164,1.1102,64.9,3.2,0
2/7/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Hung Hom,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Hung Hom,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Lo Wu,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Lo Wu,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,6699,628,1340,8667,1.1102,64.9,3.2,0
2/7/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,2576,1102,798,4476,1.1102,64.9,3.2,0
2/7/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Lok Ma Chau,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Man Kam To,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Man Kam To,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Sha Tau Kok,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Shenzhen Bay,Arrival,50506,6555,1441,58502,1.1102,64.9,3.2,0
2/7/2020,Shenzhen Bay,Departure,16746,7282,1320,25348,1.1102,64.9,3.2,0
2/7/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,China Ferry Terminal,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Harbour Control,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Harbour Control,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1102,64.9,3.2,0
2/7/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1102,64.9,3.2,0
2/8/2020,Airport,Arrival,17956,943,3070,21969,1.1102,61.1,3.5,0
2/8/2020,Airport,Departure,20163,1127,3253,24543,1.1102,61.1,3.5,0
2/8/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Hung Hom,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Hung Hom,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Lo Wu,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Lo Wu,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,659,9,508,1176,1.1102,61.1,3.5,0
2/8/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,750,163,442,1355,1.1102,61.1,3.5,0
2/8/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Lok Ma Chau,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Man Kam To,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Man Kam To,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Sha Tau Kok,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Shenzhen Bay,Arrival,208,43,3,254,1.1102,61.1,3.5,0
2/8/2020,Shenzhen Bay,Departure,1291,1351,549,3191,1.1102,61.1,3.5,0
2/8/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,China Ferry Terminal,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Harbour Control,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Harbour Control,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1102,61.1,3.5,0
2/8/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1102,61.1,3.5,0
2/9/2020,Airport,Arrival,22077,913,2591,25581,1.1102,60.7,3,0
2/9/2020,Airport,Departure,17782,971,3200,21953,1.1102,60.7,3,0
2/9/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Hung Hom,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Hung Hom,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Lo Wu,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Lo Wu,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,710,7,493,1210,1.1102,60.7,3,0
2/9/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,1185,167,524,1876,1.1102,60.7,3,0
2/9/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Lok Ma Chau,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Man Kam To,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Man Kam To,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Sha Tau Kok,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Shenzhen Bay,Arrival,314,36,3,353,1.1102,60.7,3,0
2/9/2020,Shenzhen Bay,Departure,1802,1303,573,3678,1.1102,60.7,3,0
2/9/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,China Ferry Terminal,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Harbour Control,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Harbour Control,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Kai Tak Cruise Terminal,Arrival,1838,0,33,1871,1.1102,60.7,3,0
2/9/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1102,60.7,3,0
2/9/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1102,60.7,3,0
2/10/2020,Airport,Arrival,17139,766,2037,19942,1.1121,62.4,1.9,0
2/10/2020,Airport,Departure,15550,535,3219,19304,1.1121,62.4,1.9,0
2/10/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Hung Hom,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Hung Hom,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Lo Wu,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Lo Wu,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,808,10,496,1314,1.1121,62.4,1.9,0
2/10/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,1508,137,444,2089,1.1121,62.4,1.9,0
2/10/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Lok Ma Chau,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Man Kam To,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Man Kam To,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Sha Tau Kok,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Shenzhen Bay,Arrival,461,56,4,521,1.1121,62.4,1.9,0
2/10/2020,Shenzhen Bay,Departure,1835,1016,185,3036,1.1121,62.4,1.9,0
2/10/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,China Ferry Terminal,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Harbour Control,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Harbour Control,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1121,62.4,1.9,0
2/10/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1121,62.4,1.9,0
2/11/2020,Airport,Arrival,14663,647,2107,17417,1.1136,64,3.3,0
2/11/2020,Airport,Departure,12645,481,2556,15682,1.1136,64,3.3,0
2/11/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Hung Hom,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Hung Hom,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Lo Wu,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Lo Wu,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,729,11,458,1198,1.1136,64,3.3,0
2/11/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,960,103,452,1515,1.1136,64,3.3,0
2/11/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Lok Ma Chau,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Man Kam To,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Man Kam To,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Sha Tau Kok,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Shenzhen Bay,Arrival,561,80,4,645,1.1136,64,3.3,0
2/11/2020,Shenzhen Bay,Departure,1105,739,140,1984,1.1136,64,3.3,0
2/11/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,China Ferry Terminal,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Harbour Control,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Harbour Control,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1136,64,3.3,0
2/11/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1136,64,3.3,0
2/12/2020,Airport,Arrival,14221,619,1725,16565,1.1146,68.7,1.9,0.08
2/12/2020,Airport,Departure,13637,471,2358,16466,1.1146,68.7,1.9,0.08
2/12/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Hung Hom,Arrival,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Hung Hom,Departure,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Lo Wu,Arrival,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Lo Wu,Departure,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1146,68.7,1.9,0.08
2/12/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,862,4,449,1315,1.1146,68.7,1.9,0.08
