Date,Season,Week,Festive Period,Control Point,Arrival/Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
5/11/2019,Q2,5,F,Kai Tak Cruise Terminal,Departure,788,299,21,1108
5/11/2019,Q2,5,F,Macau Ferry Terminal,Arrival,9128,1602,4963,15693
5/11/2019,Q2,5,F,Macau Ferry Terminal,Departure,14803,1637,4051,20491
5/11/2019,Q2,5,F,Tuen Mun Ferry Terminal,Arrival,496,9,46,551
5/11/2019,Q2,5,F,Tuen Mun Ferry Terminal,Departure,877,24,17,918
5/12/2019,Q2,5,F,Airport,Arrival,33832,12382,19602,65816
5/12/2019,Q2,5,F,Airport,Departure,37741,15363,26262,79366
5/12/2019,Q2,5,F,Express Rail Link West Kowloon,Arrival,8428,18914,1048,28390
5/12/2019,Q2,5,F,Express Rail Link West Kowloon,Departure,12988,27043,1470,41501
5/12/2019,Q2,5,F,Hung Hom,Arrival,1663,885,262,2810
5/12/2019,Q2,5,F,Hung Hom,Departure,1896,1830,349,4075
5/12/2019,Q2,5,F,Lo Wu,Arrival,104208,32653,1744,138605
5/12/2019,Q2,5,F,Lo Wu,Departure,113972,43301,2170,159443
5/12/2019,Q2,5,F,Lok Ma Chau Spur Line,Arrival,58086,39080,651,97817
5/12/2019,Q2,5,F,Lok Ma Chau Spur Line,Departure,69684,38986,869,109539
5/12/2019,Q2,5,F,Hong Kong-Zhuhai-Macao Bridge,Arrival,23318,12004,5273,40595
5/12/2019,Q2,5,F,Hong Kong-Zhuhai-Macao Bridge,Departure,35740,17541,6404,59685
5/12/2019,Q2,5,F,Lok Ma Chau,Arrival,31503,12733,690,44926
5/12/2019,Q2,5,F,Lok Ma Chau,Departure,26409,13636,1291,41336
5/12/2019,Q2,5,F,Man Kam To,Arrival,1853,3520,76,5449
5/12/2019,Q2,5,F,Man Kam To,Departure,1837,2380,42,4259
5/12/2019,Q2,5,F,Sha Tau Kok,Arrival,2511,1398,89,3998
5/12/2019,Q2,5,F,Sha Tau Kok,Departure,3070,1441,164,4675
5/12/2019,Q2,5,F,Shenzhen Bay,Arrival,39253,26712,1447,67412
5/12/2019,Q2,5,F,Shenzhen Bay,Departure,46049,32700,2355,81104
5/12/2019,Q2,5,F,China Ferry Terminal,Arrival,2605,1508,1179,5292
5/12/2019,Q2,5,F,China Ferry Terminal,Departure,4249,2114,1638,8001
5/12/2019,Q2,5,F,Harbour Control,Arrival,1,1,73,75
5/12/2019,Q2,5,F,Harbour Control,Departure,1,3,32,36
5/12/2019,Q2,5,F,Kai Tak Cruise Terminal,Arrival,788,299,16,1103
5/12/2019,Q2,5,F,Kai Tak Cruise Terminal,Departure,606,423,19,1048
5/12/2019,Q2,5,F,Macau Ferry Terminal,Arrival,12837,1405,3693,17935
5/12/2019,Q2,5,F,Macau Ferry Terminal,Departure,17411,1367,4235,23013
5/12/2019,Q2,5,F,Tuen Mun Ferry Terminal,Arrival,706,20,33,759
5/12/2019,Q2,5,F,Tuen Mun Ferry Terminal,Departure,1345,22,47,1414
5/13/2019,Q2,5,F,Airport,Arrival,57982,11824,19576,89382
5/13/2019,Q2,5,F,Airport,Departure,34117,12504,21855,68476
5/13/2019,Q2,5,F,Express Rail Link West Kowloon,Arrival,26014,12578,904,39496
5/13/2019,Q2,5,F,Express Rail Link West Kowloon,Departure,7068,11259,1023,19350
5/13/2019,Q2,5,F,Hung Hom,Arrival,3946,1269,221,5436
5/13/2019,Q2,5,F,Hung Hom,Departure,1567,906,266,2739
5/13/2019,Q2,5,F,Lo Wu,Arrival,164915,24930,1539,191384
5/13/2019,Q2,5,F,Lo Wu,Departure,92409,23377,1595,117381
5/13/2019,Q2,5,F,Lok Ma Chau Spur Line,Arrival,89393,20282,580,110255
5/13/2019,Q2,5,F,Lok Ma Chau Spur Line,Departure,58472,15957,594,75023
5/13/2019,Q2,5,F,Hong Kong-Zhuhai-Macao Bridge,Arrival,45565,9184,4580,59329
5/13/2019,Q2,5,F,Hong Kong-Zhuhai-Macao Bridge,Departure,19675,16100,5500,41275
5/13/2019,Q2,5,F,Lok Ma Chau,Arrival,41186,10190,669,52045
5/13/2019,Q2,5,F,Lok Ma Chau,Departure,23582,6896,1651,32129
5/13/2019,Q2,5,F,Man Kam To,Arrival,2821,2341,41,5203
5/13/2019,Q2,5,F,Man Kam To,Departure,1513,1219,30,2762
5/13/2019,Q2,5,F,Sha Tau Kok,Arrival,4132,983,64,5179
5/13/2019,Q2,5,F,Sha Tau Kok,Departure,2343,706,190,3239
5/13/2019,Q2,5,F,Shenzhen Bay,Arrival,71230,17434,1196,89860
5/13/2019,Q2,5,F,Shenzhen Bay,Departure,30648,16250,2102,49000
5/13/2019,Q2,5,F,China Ferry Terminal,Arrival,5928,1243,835,8006
5/13/2019,Q2,5,F,China Ferry Terminal,Departure,2301,1383,1296,4980
5/13/2019,Q2,5,F,Harbour Control,Arrival,1,0,50,51
5/13/2019,Q2,5,F,Harbour Control,Departure,0,0,0,0
5/13/2019,Q2,5,F,Kai Tak Cruise Terminal,Arrival,2883,735,271,3889
5/13/2019,Q2,5,F,Kai Tak Cruise Terminal,Departure,1141,339,94,1574
5/13/2019,Q2,5,F,Macau Ferry Terminal,Arrival,20573,1258,3036,24867
5/13/2019,Q2,5,F,Macau Ferry Terminal,Departure,9064,1193,3568,13825
5/13/2019,Q2,5,F,Tuen Mun Ferry Terminal,Arrival,1691,19,18,1728
5/13/2019,Q2,5,F,Tuen Mun Ferry Terminal,Departure,768,18,38,824
6/7/2019,Q2,5,G,Airport,Arrival,29192,16494,27712,73398
6/7/2019,Q2,5,G,Airport,Departure,44046,10497,21641,76184
6/7/2019,Q2,5,G,Express Rail Link West Kowloon,Arrival,6296,34660,1988,42944
6/7/2019,Q2,5,G,Express Rail Link West Kowloon,Departure,17585,18839,1135,37559
6/7/2019,Q2,5,G,Hung Hom,Arrival,1096,2152,423,3671
6/7/2019,Q2,5,G,Hung Hom,Departure,3073,1004,247,4324
6/7/2019,Q2,5,G,Lo Wu,Arrival,88261,40486,1994,130741
6/7/2019,Q2,5,G,Lo Wu,Departure,112966,39297,2226,154489
6/7/2019,Q2,5,G,Lok Ma Chau Spur Line,Arrival,49950,40601,972,91523
6/7/2019,Q2,5,G,Lok Ma Chau Spur Line,Departure,66871,32579,750,100200
6/7/2019,Q2,5,G,Hong Kong-Zhuhai-Macao Bridge,Arrival,18916,10580,6677,36173
6/7/2019,Q2,5,G,Hong Kong-Zhuhai-Macao Bridge,Departure,28581,11990,5788,46359
6/7/2019,Q2,5,G,Lok Ma Chau,Arrival,28208,10681,1261,40150
6/7/2019,Q2,5,G,Lok Ma Chau,Departure,28171,8303,837,37311
6/7/2019,Q2,5,G,Man Kam To,Arrival,1344,3420,156,4920
6/7/2019,Q2,5,G,Man Kam To,Departure,1977,2003,153,4133
6/7/2019,Q2,5,G,Sha Tau Kok,Arrival,1929,1590,170,3689
6/7/2019,Q2,5,G,Sha Tau Kok,Departure,3018,1061,71,4150
6/7/2019,Q2,5,G,Shenzhen Bay,Arrival,28622,33683,2212,64517
6/7/2019,Q2,5,G,Shenzhen Bay,Departure,46100,26397,1566,74063
6/7/2019,Q2,5,G,China Ferry Terminal,Arrival,1964,2346,2029,6339
6/7/2019,Q2,5,G,China Ferry Terminal,Departure,3618,2100,1714,7432
6/7/2019,Q2,5,G,Harbour Control,Arrival,1,0,81,82
6/7/2019,Q2,5,G,Harbour Control,Departure,0,0,7,7
6/7/2019,Q2,5,G,Kai Tak Cruise Terminal,Arrival,1317,1941,1107,4365
6/7/2019,Q2,5,G,Kai Tak Cruise Terminal,Departure,2460,1584,928,4972
6/7/2019,Q2,5,G,Macau Ferry Terminal,Arrival,11721,2052,5894,19667
6/7/2019,Q2,5,G,Macau Ferry Terminal,Departure,12697,1663,4586,18946
6/7/2019,Q2,5,G,Tuen Mun Ferry Terminal,Arrival,776,24,75,875
6/7/2019,Q2,5,G,Tuen Mun Ferry Terminal,Departure,838,22,34,894
6/8/2019,Q2,5,G,Airport,Arrival,36398,12210,22462,71070
6/8/2019,Q2,5,G,Airport,Departure,30589,11664,25156,67409
6/8/2019,Q2,5,G,Express Rail Link West Kowloon,Arrival,7510,30014,1335,38859
6/8/2019,Q2,5,G,Express Rail Link West Kowloon,Departure,7969,27914,1358,37241
6/8/2019,Q2,5,G,Hung Hom,Arrival,1624,1454,314,3392
6/8/2019,Q2,5,G,Hung Hom,Departure,1514,1874,363,3751
6/8/2019,Q2,5,G,Lo Wu,Arrival,89501,44205,1939,135645
6/8/2019,Q2,5,G,Lo Wu,Departure,94873,54844,2232,151949
6/8/2019,Q2,5,G,Lok Ma Chau Spur Line,Arrival,48825,50451,895,100171
6/8/2019,Q2,5,G,Lok Ma Chau Spur Line,Departure,53207,50221,992,104420
6/8/2019,Q2,5,G,Hong Kong-Zhuhai-Macao Bridge,Arrival,18264,12678,5466,36408
6/8/2019,Q2,5,G,Hong Kong-Zhuhai-Macao Bridge,Departure,18536,15056,5495,39087
6/8/2019,Q2,5,G,Lok Ma Chau,Arrival,26913,10124,823,37860
6/8/2019,Q2,5,G,Lok Ma Chau,Departure,24449,12253,933,37635
6/8/2019,Q2,5,G,Man Kam To,Arrival,1637,4174,157,5968
6/8/2019,Q2,5,G,Man Kam To,Departure,2052,3077,32,5161
6/8/2019,Q2,5,G,Sha Tau Kok,Arrival,2028,1754,102,3884
6/8/2019,Q2,5,G,Sha Tau Kok,Departure,2165,1494,111,3770
6/8/2019,Q2,5,G,Shenzhen Bay,Arrival,29193,37573,1534,68300
6/8/2019,Q2,5,G,Shenzhen Bay,Departure,30071,41554,1734,73359
6/8/2019,Q2,5,G,China Ferry Terminal,Arrival,2064,2301,1591,5956
6/8/2019,Q2,5,G,China Ferry Terminal,Departure,2206,3055,1825,7086
6/8/2019,Q2,5,G,Harbour Control,Arrival,1,0,73,74
6/8/2019,Q2,5,G,Harbour Control,Departure,1,0,6,7
6/8/2019,Q2,5,G,Kai Tak Cruise Terminal,Arrival,745,1569,128,2442
6/8/2019,Q2,5,G,Kai Tak Cruise Terminal,Departure,889,1605,119,2613
6/8/2019,Q2,5,G,Macau Ferry Terminal,Arrival,11788,2338,5827,19953
6/8/2019,Q2,5,G,Macau Ferry Terminal,Departure,11781,2377,5198,19356
6/8/2019,Q2,5,G,Tuen Mun Ferry Terminal,Arrival,700,35,88,823
6/8/2019,Q2,5,G,Tuen Mun Ferry Terminal,Departure,709,93,43,845
6/9/2019,Q2,5,G,Airport,Arrival,56811,14388,20219,91418
6/9/2019,Q2,5,G,Airport,Departure,30351,16966,34586,81903
6/9/2019,Q2,5,G,Express Rail Link West Kowloon,Arrival,18151,12846,997,31994
6/9/2019,Q2,5,G,Express Rail Link West Kowloon,Departure,5384,26734,1726,33844
6/9/2019,Q2,5,G,Hung Hom,Arrival,4334,937,219,5490
6/9/2019,Q2,5,G,Hung Hom,Departure,1189,2663,482,4334
6/9/2019,Q2,5,G,Lo Wu,Arrival,133493,26168,1603,161264
6/9/2019,Q2,5,G,Lo Wu,Departure,71579,36551,1964,110094
6/9/2019,Q2,5,G,Lok Ma Chau Spur Line,Arrival,61414,27217,624,89255
6/9/2019,Q2,5,G,Lok Ma Chau Spur Line,Departure,38295,30058,921,69274
6/9/2019,Q2,5,G,Hong Kong-Zhuhai-Macao Bridge,Arrival,30091,8834,4610,43535
6/9/2019,Q2,5,G,Hong Kong-Zhuhai-Macao Bridge,Departure,15058,10649,5850,31557
6/9/2019,Q2,5,G,Lok Ma Chau,Arrival,35606,7872,654,44132
6/9/2019,Q2,5,G,Lok Ma Chau,Departure,18553,11066,1335,30954
6/9/2019,Q2,5,G,Man Kam To,Arrival,2214,2542,142,4898
6/9/2019,Q2,5,G,Man Kam To,Departure,1257,2382,23,3662
6/9/2019,Q2,5,G,Sha Tau Kok,Arrival,3708,1106,60,4874
6/9/2019,Q2,5,G,Sha Tau Kok,Departure,1639,1205,170,3014
6/9/2019,Q2,5,G,Shenzhen Bay,Arrival,57738,21928,1438,81104
6/9/2019,Q2,5,G,Shenzhen Bay,Departure,24236,31655,2386,58277
6/9/2019,Q2,5,G,China Ferry Terminal,Arrival,4488,1359,1123,6970
6/9/2019,Q2,5,G,China Ferry Terminal,Departure,1641,2270,1756,5667
6/9/2019,Q2,5,G,Harbour Control,Arrival,1,0,115,116
6/9/2019,Q2,5,G,Harbour Control,Departure,1,0,10,11
6/9/2019,Q2,5,G,Kai Tak Cruise Terminal,Arrival,2610,1640,895,5145
6/9/2019,Q2,5,G,Kai Tak Cruise Terminal,Departure,1160,1615,326,3101
6/9/2019,Q2,5,G,Macau Ferry Terminal,Arrival,15046,1645,3689,20380
6/9/2019,Q2,5,G,Macau Ferry Terminal,Departure,8479,1542,4446,14467
6/9/2019,Q2,5,G,Tuen Mun Ferry Terminal,Arrival,945,26,41,1012
6/9/2019,Q2,5,G,Tuen Mun Ferry Terminal,Departure,727,29,95,851
6/29/2019,Q2,5,H,Airport,Arrival,37398,17109,23204,77711
6/29/2019,Q2,5,H,Airport,Departure,54954,11744,19899,86597
6/29/2019,Q2,5,H,Express Rail Link West Kowloon,Arrival,5896,24647,1307,31850
6/29/2019,Q2,5,H,Express Rail Link West Kowloon,Departure,25129,19847,1044,46020
6/29/2019,Q2,5,H,Hung Hom,Arrival,1100,1429,233,2762
6/29/2019,Q2,5,H,Hung Hom,Departure,3850,1249,186,5285
6/29/2019,Q2,5,H,Lo Wu,Arrival,79368,38601,1832,119801
6/29/2019,Q2,5,H,Lo Wu,Departure,140956,42719,1766,185441
6/29/2019,Q2,5,H,Lok Ma Chau Spur Line,Arrival,44766,43073,842,88681
6/29/2019,Q2,5,H,Lok Ma Chau Spur Line,Departure,75455,38917,704,115076
6/29/2019,Q2,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,16249,9980,5057,31286
6/29/2019,Q2,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,38862,11506,4748,55116
6/29/2019,Q2,5,H,Lok Ma Chau,Arrival,23727,10811,1102,35640
6/29/2019,Q2,5,H,Lok Ma Chau,Departure,32631,11669,868,45168
6/29/2019,Q2,5,H,Man Kam To,Arrival,1475,3380,63,4918
6/29/2019,Q2,5,H,Man Kam To,Departure,2666,2786,75,5527
6/29/2019,Q2,5,H,Sha Tau Kok,Arrival,1749,1483,125,3357
6/29/2019,Q2,5,H,Sha Tau Kok,Departure,3554,1257,98,4909
6/29/2019,Q2,5,H,Shenzhen Bay,Arrival,23962,32500,1907,58369
6/29/2019,Q2,5,H,Shenzhen Bay,Departure,52505,31922,1307,85734
6/29/2019,Q2,5,H,China Ferry Terminal,Arrival,1916,1863,1235,5014
6/29/2019,Q2,5,H,China Ferry Terminal,Departure,5099,1953,1106,8158
6/29/2019,Q2,5,H,Harbour Control,Arrival,1,0,31,32
6/29/2019,Q2,5,H,Harbour Control,Departure,1,2,39,42
6/29/2019,Q2,5,H,Kai Tak Cruise Terminal,Arrival,753,304,22,1079
6/29/2019,Q2,5,H,Kai Tak Cruise Terminal,Departure,882,332,24,1238
6/29/2019,Q2,5,H,Macau Ferry Terminal,Arrival,10151,1586,4520,16257
6/29/2019,Q2,5,H,Macau Ferry Terminal,Departure,18238,1577,3837,23652
6/29/2019,Q2,5,H,Tuen Mun Ferry Terminal,Arrival,641,14,63,718
6/29/2019,Q2,5,H,Tuen Mun Ferry Terminal,Departure,1031,18,18,1067
6/30/2019,Q2,5,H,Airport,Arrival,43250,15320,18794,77364
6/30/2019,Q2,5,H,Airport,Departure,44710,15450,24963,85123
6/30/2019,Q2,5,H,Express Rail Link West Kowloon,Arrival,9293,15836,1040,26169
6/30/2019,Q2,5,H,Express Rail Link West Kowloon,Departure,14139,21053,1399,36591
6/30/2019,Q2,5,H,Hung Hom,Arrival,1942,1004,192,3138
6/30/2019,Q2,5,H,Hung Hom,Departure,1990,1559,290,3839
6/30/2019,Q2,5,H,Lo Wu,Arrival,104519,30487,1473,136479
6/30/2019,Q2,5,H,Lo Wu,Departure,122510,38672,1766,162948
6/30/2019,Q2,5,H,Lok Ma Chau Spur Line,Arrival,56305,36909,637,93851
6/30/2019,Q2,5,H,Lok Ma Chau Spur Line,Departure,72234,33436,780,106450
6/30/2019,Q2,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,25146,8914,4251,38311
6/30/2019,Q2,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,40908,12381,5694,58983
6/30/2019,Q2,5,H,Lok Ma Chau,Arrival,31086,11799,755,43640
6/30/2019,Q2,5,H,Lok Ma Chau,Departure,28817,11139,1128,41084
6/30/2019,Q2,5,H,Man Kam To,Arrival,1436,3076,87,4599
6/30/2019,Q2,5,H,Man Kam To,Departure,1912,2158,37,4107
6/30/2019,Q2,5,H,Sha Tau Kok,Arrival,2085,1110,83,3278
6/30/2019,Q2,5,H,Sha Tau Kok,Departure,3114,1140,164,4418
6/30/2019,Q2,5,H,Shenzhen Bay,Arrival,37002,24255,1374,62631
6/30/2019,Q2,5,H,Shenzhen Bay,Departure,47803,29107,1759,78669
6/30/2019,Q2,5,H,China Ferry Terminal,Arrival,2843,1210,1101,5154
6/30/2019,Q2,5,H,China Ferry Terminal,Departure,4616,2008,1361,7985
6/30/2019,Q2,5,H,Harbour Control,Arrival,1,0,98,99
6/30/2019,Q2,5,H,Harbour Control,Departure,1,0,1,2
6/30/2019,Q2,5,H,Kai Tak Cruise Terminal,Arrival,4027,730,369,5126
6/30/2019,Q2,5,H,Kai Tak Cruise Terminal,Departure,2913,1396,165,4474
6/30/2019,Q2,5,H,Macau Ferry Terminal,Arrival,14749,1305,3044,19098
6/30/2019,Q2,5,H,Macau Ferry Terminal,Departure,18677,1500,3964,24141
6/30/2019,Q2,5,H,Tuen Mun Ferry Terminal,Arrival,940,26,18,984
6/30/2019,Q2,5,H,Tuen Mun Ferry Terminal,Departure,1382,18,34,1434
7/1/2019,Q3,5,H,Airport,Arrival,59866,12074,16728,88668
7/1/2019,Q3,5,H,Airport,Departure,37017,11836,22266,71119
7/1/2019,Q3,5,H,Express Rail Link West Kowloon,Arrival,27103,10817,870,38790
7/1/2019,Q3,5,H,Express Rail Link West Kowloon,Departure,6065,9425,786,16276
7/1/2019,Q3,5,H,Hung Hom,Arrival,4419,741,173,5333
7/1/2019,Q3,5,H,Hung Hom,Departure,1033,607,180,1820
7/1/2019,Q3,5,H,Lo Wu,Arrival,162571,22043,1562,186176
7/1/2019,Q3,5,H,Lo Wu,Departure,75924,20236,1397,97557
7/1/2019,Q3,5,H,Lok Ma Chau Spur Line,Arrival,89138,18069,592,107799
7/1/2019,Q3,5,H,Lok Ma Chau Spur Line,Departure,45686,13617,528,59831
7/1/2019,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,50790,7190,3059,61039
7/1/2019,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,15679,17404,3115,36198
7/1/2019,Q3,5,H,Lok Ma Chau,Arrival,43738,7718,735,52191
